#Data tag : online , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/fb),recorded(/fb),avgpu,source
402221:11541,1130:1130,03/23/26 00:05:55,STABLE BEAMS,6799,0.000513351,0.000495744,64.0,HFET
402221:11541,1131:1131,03/23/26 00:06:18,STABLE BEAMS,6799,0.000513388,0.000495523,64.0,HFET
402221:11541,1132:1132,03/23/26 00:06:42,STABLE BEAMS,6799,0.000513359,0.000495777,64.0,HFET
402221:11541,1133:1133,03/23/26 00:07:05,STABLE BEAMS,6799,0.000512535,0.000494782,63.9,HFET
402221:11541,1134:1134,03/23/26 00:07:28,STABLE BEAMS,6799,0.000512986,0.000495539,64.0,HFET
402221:11541,1135:1135,03/23/26 00:07:51,STABLE BEAMS,6799,0.000512387,0.000495094,63.9,HFET
402221:11541,1136:1136,03/23/26 00:08:15,STABLE BEAMS,6799,0.000512894,0.000495416,63.9,HFET
402221:11541,1137:1137,03/23/26 00:08:38,STABLE BEAMS,6799,0.000510914,0.000493753,63.7,HFET
402221:11541,1138:1138,03/23/26 00:09:01,STABLE BEAMS,6799,0.000510741,0.000493606,63.7,HFET
402221:11541,1139:1139,03/23/26 00:09:25,STABLE BEAMS,6799,0.000509888,0.000492897,63.6,HFET
402221:11541,1140:1140,03/23/26 00:09:48,STABLE BEAMS,6799,0.000509318,0.000492318,63.5,HFET
402221:11541,1141:1141,03/23/26 00:10:11,STABLE BEAMS,6799,0.000510364,0.000486130,63.6,HFET
402221:11541,1142:1142,03/23/26 00:10:35,STABLE BEAMS,6799,0.000513649,0.000496131,64.0,HFET
402221:11541,1143:1143,03/23/26 00:10:58,STABLE BEAMS,6799,0.000513047,0.000495543,64.0,HFET
402221:11541,1144:1144,03/23/26 00:11:21,STABLE BEAMS,6799,0.000513357,0.000495807,64.0,HFET
402221:11541,1145:1145,03/23/26 00:11:45,STABLE BEAMS,6799,0.000512046,0.000494454,63.8,HFET
402221:11541,1146:1146,03/23/26 00:12:08,STABLE BEAMS,6799,0.000511427,0.000494095,63.8,HFET
402221:11541,1147:1147,03/23/26 00:12:31,STABLE BEAMS,6799,0.000511674,0.000494478,63.8,HFET
402221:11541,1148:1148,03/23/26 00:12:55,STABLE BEAMS,6799,0.000512804,0.000495222,63.9,HFET
402221:11541,1149:1149,03/23/26 00:13:18,STABLE BEAMS,6799,0.000515005,0.000497410,64.2,HFET
402221:11541,1150:1150,03/23/26 00:13:41,STABLE BEAMS,6799,0.000516847,0.000499013,64.4,HFET
402221:11541,1151:1151,03/23/26 00:14:04,STABLE BEAMS,6799,0.000518932,0.000500799,64.7,HFET
402221:11541,1152:1152,03/23/26 00:14:28,STABLE BEAMS,6799,0.000516175,0.000498436,64.3,HFET
402221:11541,1153:1153,03/23/26 00:14:51,STABLE BEAMS,6799,0.000516837,0.000499158,64.4,HFET
402221:11541,1154:1154,03/23/26 00:15:14,STABLE BEAMS,6799,0.000516255,0.000490886,64.4,HFET
402221:11541,1155:1155,03/23/26 00:15:38,STABLE BEAMS,6799,0.000517102,0.000499412,64.5,HFET
402221:11541,1156:1156,03/23/26 00:16:01,STABLE BEAMS,6799,0.000516286,0.000498639,64.4,HFET
402221:11541,1157:1157,03/23/26 00:16:24,STABLE BEAMS,6799,0.000514697,0.000350745,64.2,HFET
402221:11541,1158:1158,03/23/26 00:16:48,STABLE BEAMS,6799,0.000513181,0.000418315,64.0,HFET
402221:11541,1159:1159,03/23/26 00:17:11,STABLE BEAMS,6799,0.000512514,0.000495154,63.9,HFET
402221:11541,1160:1160,03/23/26 00:17:34,STABLE BEAMS,6799,0.000511810,0.000494064,63.8,HFET
402221:11541,1161:1161,03/23/26 00:17:58,STABLE BEAMS,6799,0.000511419,0.000494214,63.8,HFET
402221:11541,1162:1162,03/23/26 00:18:21,STABLE BEAMS,6799,0.000510030,0.000493000,63.6,HFET
402221:11541,1163:1163,03/23/26 00:18:44,STABLE BEAMS,6799,0.000508224,0.000491568,63.4,HFET
402221:11541,1164:1164,03/23/26 00:19:07,STABLE BEAMS,6799,0.000515543,0.000498040,64.3,HFET
402221:11541,1165:1165,03/23/26 00:19:31,STABLE BEAMS,6799,0.000516198,0.000498602,64.4,HFET
402221:11541,1166:1166,03/23/26 00:19:54,STABLE BEAMS,6799,0.000509781,0.000492887,63.6,HFET
402221:11541,1167:1167,03/23/26 00:20:17,STABLE BEAMS,6799,0.000509896,0.000485304,63.6,HFET
402221:11541,1168:1168,03/23/26 00:20:41,STABLE BEAMS,6799,0.000508429,0.000491510,63.4,HFET
402221:11541,1169:1169,03/23/26 00:21:04,STABLE BEAMS,6799,0.000514848,0.000497300,64.2,HFET
402221:11541,1170:1170,03/23/26 00:21:27,STABLE BEAMS,6799,0.000515113,0.000497720,64.2,HFET
402221:11541,1171:1171,03/23/26 00:21:51,STABLE BEAMS,6799,0.000515710,0.000497830,64.3,HFET
402221:11541,1172:1172,03/23/26 00:22:14,STABLE BEAMS,6799,0.000512881,0.000495490,63.9,HFET
402221:11541,1173:1173,03/23/26 00:22:37,STABLE BEAMS,6799,0.000513079,0.000495779,64.0,HFET
402221:11541,1174:1174,03/23/26 00:23:01,STABLE BEAMS,6799,0.000512652,0.000495431,63.9,HFET
402221:11541,1175:1175,03/23/26 00:23:24,STABLE BEAMS,6799,0.000511461,0.000493811,63.8,HFET
402221:11541,1176:1176,03/23/26 00:23:47,STABLE BEAMS,6799,0.000510126,0.000493461,63.6,HFET
402221:11541,1177:1177,03/23/26 00:24:11,STABLE BEAMS,6799,0.000510772,0.000493866,63.7,HFET
402221:11541,1178:1178,03/23/26 00:24:34,STABLE BEAMS,6799,0.000509406,0.000492699,63.5,HFET
402221:11541,1179:1179,03/23/26 00:24:57,STABLE BEAMS,6799,0.000509515,0.000492602,63.5,HFET
402221:11541,1180:1180,03/23/26 00:25:21,STABLE BEAMS,6799,0.000509595,0.000485907,63.5,HFET
402221:11541,1181:1181,03/23/26 00:25:44,STABLE BEAMS,6799,0.000509152,0.000492591,63.5,HFET
402221:11541,1182:1182,03/23/26 00:26:07,STABLE BEAMS,6799,0.000514465,0.000497052,64.1,HFET
402221:11541,1183:1183,03/23/26 00:26:30,STABLE BEAMS,6799,0.000513281,0.000495922,64.0,HFET
402221:11541,1184:1184,03/23/26 00:26:54,STABLE BEAMS,6799,0.000512787,0.000495586,63.9,HFET
402221:11541,1185:1185,03/23/26 00:27:17,STABLE BEAMS,6799,0.000513456,0.000496258,64.0,HFET
402221:11541,1186:1186,03/23/26 00:27:40,STABLE BEAMS,6799,0.000512872,0.000495738,63.9,HFET
402221:11541,1187:1187,03/23/26 00:28:04,STABLE BEAMS,6799,0.000512488,0.000495377,63.9,HFET
402221:11541,1188:1188,03/23/26 00:28:27,STABLE BEAMS,6799,0.000512425,0.000488216,63.9,HFET
402221:11541,1189:1189,03/23/26 00:28:50,STABLE BEAMS,6799,0.000512911,0.000495859,63.9,HFET
402221:11541,1190:1190,03/23/26 00:29:14,STABLE BEAMS,6799,0.000515704,0.000497627,64.3,HFET
402221:11541,1191:1191,03/23/26 00:29:37,STABLE BEAMS,6799,0.000517711,0.000499634,64.5,HFET
402221:11541,1192:1192,03/23/26 00:30:00,STABLE BEAMS,6799,0.000514748,0.000497128,64.2,HFET
402221:11541,1193:1193,03/23/26 00:30:23,STABLE BEAMS,6799,0.000514516,0.000490172,64.1,HFET
402221:11541,1194:1194,03/23/26 00:30:47,STABLE BEAMS,6799,0.000515517,0.000498033,64.3,HFET
402221:11541,1195:1195,03/23/26 00:31:10,STABLE BEAMS,6799,0.000515806,0.000498118,64.3,HFET
402221:11541,1196:1196,03/23/26 00:31:33,STABLE BEAMS,6799,0.000516443,0.000498770,64.4,HFET
402221:11541,1197:1197,03/23/26 00:31:57,STABLE BEAMS,6799,0.000515468,0.000497471,64.3,HFET
402221:11541,1198:1198,03/23/26 00:32:20,STABLE BEAMS,6799,0.000514020,0.000496651,64.1,HFET
402221:11541,1199:1199,03/23/26 00:32:43,STABLE BEAMS,6799,0.000512866,0.000495598,63.9,HFET
402221:11541,1200:1200,03/23/26 00:33:07,STABLE BEAMS,6799,0.000515871,0.000498514,64.3,HFET
402221:11541,1201:1201,03/23/26 00:33:30,STABLE BEAMS,6799,0.000521021,0.000502755,65.0,HFET
402221:11541,1202:1202,03/23/26 00:33:53,STABLE BEAMS,6799,0.000523633,0.000505008,65.3,HFET
402221:11541,1203:1203,03/23/26 00:34:17,STABLE BEAMS,6799,0.000512740,0.000495600,63.9,HFET
402221:11541,1204:1204,03/23/26 00:34:40,STABLE BEAMS,6799,0.000512733,0.000495779,63.9,HFET
402221:11541,1205:1205,03/23/26 00:35:03,STABLE BEAMS,6799,0.000511339,0.000494554,63.7,HFET
402221:11541,1206:1206,03/23/26 00:35:27,STABLE BEAMS,6799,0.000511967,0.000487818,63.8,HFET
402221:11541,1207:1207,03/23/26 00:35:50,STABLE BEAMS,6799,0.000510917,0.000494035,63.7,HFET
402221:11541,1208:1208,03/23/26 00:36:13,STABLE BEAMS,6799,0.000509702,0.000492908,63.5,HFET
402221:11541,1209:1209,03/23/26 00:36:37,STABLE BEAMS,6799,0.000515181,0.000497798,64.2,HFET
402221:11541,1210:1210,03/23/26 00:37:00,STABLE BEAMS,6799,0.000511991,0.000494656,63.8,HFET
402221:11541,1211:1211,03/23/26 00:37:23,STABLE BEAMS,6799,0.000513339,0.000496164,64.0,HFET
402221:11541,1212:1212,03/23/26 00:37:46,STABLE BEAMS,6799,0.000514292,0.000496963,64.1,HFET
402221:11541,1213:1213,03/23/26 00:38:10,STABLE BEAMS,6799,0.000513775,0.000496561,64.0,HFET
402221:11541,1214:1214,03/23/26 00:38:33,STABLE BEAMS,6799,0.000513570,0.000496394,64.0,HFET
402221:11541,1215:1215,03/23/26 00:38:56,STABLE BEAMS,6799,0.000512621,0.000495828,63.9,HFET
402221:11541,1216:1216,03/23/26 00:39:20,STABLE BEAMS,6799,0.000512204,0.000495261,63.9,HFET
402221:11541,1217:1217,03/23/26 00:39:43,STABLE BEAMS,6799,0.000511436,0.000494572,63.8,HFET
402221:11541,1218:1218,03/23/26 00:40:06,STABLE BEAMS,6799,0.000509418,0.000492021,63.5,HFET
402221:11541,1219:1219,03/23/26 00:40:30,STABLE BEAMS,6799,0.000509736,0.000486099,63.5,HFET
402221:11541,1220:1220,03/23/26 00:40:53,STABLE BEAMS,6799,0.000510061,0.000490834,63.6,HFET
402221:11541,1221:1221,03/23/26 00:41:16,STABLE BEAMS,6799,0.000507683,0.000491316,63.3,HFET
402221:11541,1222:1222,03/23/26 00:41:40,STABLE BEAMS,6799,0.000510613,0.000493874,63.7,HFET
402221:11541,1223:1223,03/23/26 00:42:03,STABLE BEAMS,6799,0.000510428,0.000322437,63.6,HFET
402221:11541,1224:1224,03/23/26 00:42:26,STABLE BEAMS,6799,0.000521300,0.000499264,65.0,HFET
402221:11541,1225:1225,03/23/26 00:42:49,STABLE BEAMS,6799,0.000517475,0.000498381,64.5,HFET
402221:11541,1226:1226,03/23/26 00:43:13,STABLE BEAMS,6799,0.000516645,0.000497579,64.4,HFET
402221:11541,1227:1227,03/23/26 00:43:36,STABLE BEAMS,6799,0.000516713,0.000497494,64.4,HFET
402221:11541,1228:1228,03/23/26 00:43:59,STABLE BEAMS,6799,0.000516721,0.000497877,64.4,HFET
402221:11541,1229:1229,03/23/26 00:44:23,STABLE BEAMS,6799,0.000515657,0.000497072,64.3,HFET
402221:11541,1230:1230,03/23/26 00:44:46,STABLE BEAMS,6799,0.000516026,0.000497867,64.3,HFET
402221:11541,1231:1231,03/23/26 00:45:09,STABLE BEAMS,6799,0.000516856,0.000497678,64.4,HFET
402221:11541,1232:1232,03/23/26 00:45:33,STABLE BEAMS,6799,0.000516643,0.000375395,64.4,HFET
402221:11541,1233:1233,03/23/26 00:45:56,STABLE BEAMS,6799,0.000517305,0.000498821,64.5,HFET
402221:11541,1234:1234,03/23/26 00:46:19,STABLE BEAMS,6799,0.000513737,0.000495945,64.0,HFET
402221:11541,1235:1235,03/23/26 00:46:43,STABLE BEAMS,6799,0.000510223,0.000492108,63.6,HFET
402221:11541,1236:1236,03/23/26 00:47:06,STABLE BEAMS,6799,0.000510389,0.000492944,63.6,HFET
402221:11541,1237:1237,03/23/26 00:47:29,STABLE BEAMS,6799,0.000509780,0.000492515,63.6,HFET
402221:11541,1238:1238,03/23/26 00:47:53,STABLE BEAMS,6799,0.000509310,0.000492257,63.5,HFET
402221:11541,1239:1239,03/23/26 00:48:16,STABLE BEAMS,6799,0.000511402,0.000493828,63.8,HFET
402221:11541,1240:1240,03/23/26 00:48:39,STABLE BEAMS,6799,0.000513897,0.000496092,64.1,HFET
402221:11541,1241:1241,03/23/26 00:49:02,STABLE BEAMS,6799,0.000515882,0.000497783,64.3,HFET
402221:11541,1242:1242,03/23/26 00:49:26,STABLE BEAMS,6799,0.000515864,0.000497995,64.3,HFET
402221:11541,1243:1243,03/23/26 00:49:49,STABLE BEAMS,6799,0.000518484,0.000500313,64.6,HFET
402221:11541,1244:1244,03/23/26 00:50:12,STABLE BEAMS,6799,0.000513444,0.000495916,64.0,HFET
402221:11541,1245:1245,03/23/26 00:50:36,STABLE BEAMS,6799,0.000514539,0.000489228,64.1,HFET
402221:11541,1246:1246,03/23/26 00:50:59,STABLE BEAMS,6799,0.000517500,0.000499394,64.5,HFET
402221:11541,1247:1247,03/23/26 00:51:22,STABLE BEAMS,6799,0.000511362,0.000493999,63.7,HFET
402221:11541,1248:1248,03/23/26 00:51:46,STABLE BEAMS,6799,0.000511439,0.000494090,63.8,HFET
402221:11541,1249:1249,03/23/26 00:52:09,STABLE BEAMS,6799,0.000511066,0.000493388,63.7,HFET
402221:11541,1250:1250,03/23/26 00:52:32,STABLE BEAMS,6799,0.000511533,0.000494324,63.8,HFET
402221:11541,1251:1251,03/23/26 00:52:56,STABLE BEAMS,6799,0.000511515,0.000494157,63.8,HFET
402221:11541,1252:1252,03/23/26 00:53:19,STABLE BEAMS,6799,0.000507142,0.000490291,63.2,HFET
402221:11541,1253:1253,03/23/26 00:53:42,STABLE BEAMS,6799,0.000512016,0.000494784,63.8,HFET
402221:11541,1254:1254,03/23/26 00:54:05,STABLE BEAMS,6799,0.000514874,0.000497091,64.2,HFET
402221:11541,1255:1255,03/23/26 00:54:29,STABLE BEAMS,6799,0.000514600,0.000496956,64.2,HFET
402221:11541,1256:1256,03/23/26 00:54:52,STABLE BEAMS,6799,0.000513866,0.000496397,64.1,HFET
402221:11541,1257:1257,03/23/26 00:55:15,STABLE BEAMS,6799,0.000514955,0.000497021,64.2,HFET
402221:11541,1258:1258,03/23/26 00:55:39,STABLE BEAMS,6799,0.000514020,0.000489305,64.1,HFET
402221:11541,1259:1259,03/23/26 00:56:02,STABLE BEAMS,6799,0.000510980,0.000493992,63.7,HFET
402221:11541,1260:1260,03/23/26 00:56:25,STABLE BEAMS,6799,0.000511053,0.000493826,63.7,HFET
402221:11541,1261:1261,03/23/26 00:56:49,STABLE BEAMS,6799,0.000509000,0.000492381,63.5,HFET
402221:11541,1262:1262,03/23/26 00:57:12,STABLE BEAMS,6799,0.000511739,0.000494732,63.8,HFET
402221:11541,1263:1263,03/23/26 00:57:35,STABLE BEAMS,6799,0.000514554,0.000497158,64.1,HFET
402221:11541,1264:1264,03/23/26 00:57:59,STABLE BEAMS,6799,0.000514727,0.000497088,64.2,HFET
402221:11541,1265:1265,03/23/26 00:58:22,STABLE BEAMS,6799,0.000511997,0.000494849,63.8,HFET
402221:11541,1266:1266,03/23/26 00:58:45,STABLE BEAMS,6799,0.000511409,0.000494389,63.8,HFET
402221:11541,1267:1267,03/23/26 00:59:08,STABLE BEAMS,6799,0.000510701,0.000493919,63.7,HFET
402221:11541,1268:1268,03/23/26 00:59:32,STABLE BEAMS,6799,0.000510369,0.000493364,63.6,HFET
402221:11541,1269:1269,03/23/26 00:59:55,STABLE BEAMS,6799,0.000509405,0.000492586,63.5,HFET
402221:11541,1270:1270,03/23/26 01:00:18,STABLE BEAMS,6799,0.000510117,0.000493227,63.6,HFET
402221:11541,1271:1271,03/23/26 01:00:42,STABLE BEAMS,6799,0.000509916,0.000486058,63.6,HFET
402221:11541,1272:1272,03/23/26 01:01:05,STABLE BEAMS,6799,0.000512570,0.000495538,63.9,HFET
402221:11541,1273:1273,03/23/26 01:01:28,STABLE BEAMS,6799,0.000508012,0.000491660,63.3,HFET
402221:11541,1274:1274,03/23/26 01:01:52,STABLE BEAMS,6799,0.000516373,0.000498760,64.4,HFET
402221:11541,1275:1275,03/23/26 01:02:15,STABLE BEAMS,6799,0.000517380,0.000499834,64.5,HFET
402221:11541,1276:1276,03/23/26 01:02:38,STABLE BEAMS,6799,0.000516531,0.000499063,64.4,HFET
402221:11541,1277:1277,03/23/26 01:03:02,STABLE BEAMS,6799,0.000510680,0.000493734,63.7,HFET
402221:11541,1278:1278,03/23/26 01:03:25,STABLE BEAMS,6799,0.000511079,0.000494205,63.7,HFET
402221:11541,1279:1279,03/23/26 01:03:48,STABLE BEAMS,6799,0.000510565,0.000493586,63.6,HFET
402221:11541,1280:1280,03/23/26 01:04:12,STABLE BEAMS,6799,0.000510449,0.000493389,63.6,HFET
402221:11541,1281:1281,03/23/26 01:04:35,STABLE BEAMS,6799,0.000511031,0.000493838,63.7,HFET
402221:11541,1282:1282,03/23/26 01:04:58,STABLE BEAMS,6799,0.000509461,0.000314604,63.5,HFET
402221:11541,1283:1283,03/23/26 01:05:21,STABLE BEAMS,6799,0.000514954,0.000497372,64.2,HFET
402221:11541,1284:1284,03/23/26 01:05:45,STABLE BEAMS,6799,0.000515785,0.000491072,64.3,HFET
402221:11541,1285:1285,03/23/26 01:06:08,STABLE BEAMS,6799,0.000515450,0.000497727,64.3,HFET
402221:11541,1286:1286,03/23/26 01:06:31,STABLE BEAMS,6799,0.000515561,0.000498004,64.3,HFET
402221:11541,1287:1287,03/23/26 01:06:55,STABLE BEAMS,6799,0.000516455,0.000498859,64.4,HFET
402221:11541,1288:1288,03/23/26 01:07:18,STABLE BEAMS,6799,0.000517692,0.000500006,64.5,HFET
402221:11541,1289:1289,03/23/26 01:07:41,STABLE BEAMS,6799,0.000519313,0.000501218,64.7,HFET
402221:11541,1290:1290,03/23/26 01:08:05,STABLE BEAMS,6799,0.000516865,0.000499097,64.4,HFET
402221:11541,1291:1291,03/23/26 01:08:28,STABLE BEAMS,6799,0.000517246,0.000499763,64.5,HFET
402221:11541,1292:1292,03/23/26 01:08:51,STABLE BEAMS,6799,0.000518326,0.000500601,64.6,HFET
402221:11541,1293:1293,03/23/26 01:09:15,STABLE BEAMS,6799,0.000507585,0.000491209,63.3,HFET
402221:11541,1294:1294,03/23/26 01:09:38,STABLE BEAMS,6799,0.000509118,0.000492575,63.5,HFET
402221:11541,1295:1295,03/23/26 01:10:01,STABLE BEAMS,6799,0.000507613,0.000491086,63.3,HFET
402221:11541,1296:1296,03/23/26 01:10:25,STABLE BEAMS,6799,0.000512411,0.000495379,63.9,HFET
402221:11541,1297:1297,03/23/26 01:10:48,STABLE BEAMS,6799,0.000511277,0.000487084,63.7,HFET
402221:11541,1298:1298,03/23/26 01:11:11,STABLE BEAMS,6799,0.000512237,0.000495353,63.9,HFET
402221:11541,1299:1299,03/23/26 01:11:34,STABLE BEAMS,6799,0.000512902,0.000495040,63.9,HFET
402221:11541,1300:1300,03/23/26 01:11:58,STABLE BEAMS,6799,0.000506647,0.000490359,63.2,HFET
402221:11541,1301:1301,03/23/26 01:12:21,STABLE BEAMS,6799,0.000513453,0.000496495,64.0,HFET
402221:11541,1302:1302,03/23/26 01:12:44,STABLE BEAMS,6799,0.000514136,0.000496973,64.1,HFET
402221:11541,1303:1303,03/23/26 01:13:08,STABLE BEAMS,6799,0.000512061,0.000495100,63.8,HFET
402221:11541,1304:1304,03/23/26 01:13:31,STABLE BEAMS,6799,0.000511236,0.000494664,63.7,HFET
402221:11541,1305:1305,03/23/26 01:13:54,STABLE BEAMS,6799,0.000510080,0.000493630,63.6,HFET
402221:11541,1306:1306,03/23/26 01:14:18,STABLE BEAMS,6799,0.000508868,0.000492277,63.4,HFET
402221:11541,1307:1307,03/23/26 01:14:41,STABLE BEAMS,6799,0.000515703,0.000498423,64.3,HFET
402221:11541,1308:1308,03/23/26 01:15:04,STABLE BEAMS,6799,0.000519914,0.000501725,64.8,HFET
402221:11541,1309:1309,03/23/26 01:15:28,STABLE BEAMS,6799,0.000515252,0.000497853,64.2,HFET
402221:11541,1310:1310,03/23/26 01:15:51,STABLE BEAMS,6799,0.000513632,0.000489611,64.0,HFET
402221:11541,1311:1311,03/23/26 01:16:14,STABLE BEAMS,6799,0.000514684,0.000497615,64.2,HFET
402221:11541,1312:1312,03/23/26 01:16:38,STABLE BEAMS,6799,0.000515447,0.000497699,64.3,HFET
402221:11541,1313:1313,03/23/26 01:17:01,STABLE BEAMS,6799,0.000516283,0.000499188,64.4,HFET
402221:11541,1314:1314,03/23/26 01:17:24,STABLE BEAMS,6799,0.000516709,0.000499393,64.4,HFET
402221:11541,1315:1315,03/23/26 01:17:47,STABLE BEAMS,6799,0.000518228,0.000500530,64.6,HFET
402221:11541,1316:1316,03/23/26 01:18:11,STABLE BEAMS,6799,0.000517136,0.000499288,64.5,HFET
402221:11541,1317:1317,03/23/26 01:18:34,STABLE BEAMS,6799,0.000511328,0.000494668,63.7,HFET
402221:11541,1318:1318,03/23/26 01:18:57,STABLE BEAMS,6799,0.000510705,0.000493996,63.7,HFET
402221:11541,1319:1319,03/23/26 01:19:21,STABLE BEAMS,6799,0.000509651,0.000493192,63.5,HFET
402221:11541,1320:1320,03/23/26 01:19:44,STABLE BEAMS,6799,0.000508841,0.000492331,63.4,HFET
402221:11541,1321:1321,03/23/26 01:20:07,STABLE BEAMS,6799,0.000512615,0.000495639,63.9,HFET
402221:11541,1322:1322,03/23/26 01:20:31,STABLE BEAMS,6799,0.000508562,0.000492249,63.4,HFET
402221:11541,1323:1323,03/23/26 01:20:54,STABLE BEAMS,6799,0.000515289,0.000490964,64.2,HFET
402221:11541,1324:1324,03/23/26 01:21:17,STABLE BEAMS,6799,0.000515706,0.000498539,64.3,HFET
402221:11541,1325:1325,03/23/26 01:21:41,STABLE BEAMS,6799,0.000515686,0.000498234,64.3,HFET
402221:11541,1326:1326,03/23/26 01:22:04,STABLE BEAMS,6799,0.000514593,0.000497584,64.2,HFET
402221:11541,1327:1327,03/23/26 01:22:27,STABLE BEAMS,6799,0.000514540,0.000497482,64.1,HFET
402221:11541,1328:1328,03/23/26 01:22:50,STABLE BEAMS,6799,0.000515051,0.000497810,64.2,HFET
402221:11541,1329:1329,03/23/26 01:23:14,STABLE BEAMS,6799,0.000514377,0.000497265,64.1,HFET
402221:11541,1330:1330,03/23/26 01:23:37,STABLE BEAMS,6799,0.000515547,0.000498098,64.3,HFET
402221:11541,1331:1331,03/23/26 01:24:00,STABLE BEAMS,6799,0.000518280,0.000500135,64.6,HFET
402221:11541,1332:1332,03/23/26 01:24:24,STABLE BEAMS,6799,0.000511068,0.000493554,63.7,HFET
402221:11541,1333:1333,03/23/26 01:24:47,STABLE BEAMS,6799,0.000512369,0.000495136,63.9,HFET
402221:11541,1334:1334,03/23/26 01:25:10,STABLE BEAMS,6799,0.000513737,0.000496324,64.0,HFET
402221:11541,1335:1335,03/23/26 01:25:34,STABLE BEAMS,6799,0.000514951,0.000497704,64.2,HFET
402221:11541,1336:1336,03/23/26 01:25:57,STABLE BEAMS,6799,0.000515394,0.000491075,64.3,HFET
402221:11541,1337:1337,03/23/26 01:26:20,STABLE BEAMS,6799,0.000515984,0.000498769,64.3,HFET
402221:11541,1338:1338,03/23/26 01:26:44,STABLE BEAMS,6799,0.000516436,0.000379725,64.4,HFET
402221:11541,1339:1339,03/23/26 01:27:07,STABLE BEAMS,6799,0.000515425,0.000495182,64.3,HFET
402221:11541,1340:1340,03/23/26 01:27:30,STABLE BEAMS,6799,0.000514717,0.000495874,64.2,HFET
402221:11541,1341:1341,03/23/26 01:27:54,STABLE BEAMS,6799,0.000513618,0.000494295,64.0,HFET
402221:11541,1342:1342,03/23/26 01:28:17,STABLE BEAMS,6799,0.000512442,0.000494443,63.9,HFET
402221:11541,1343:1343,03/23/26 01:28:40,STABLE BEAMS,6799,0.000511332,0.000493508,63.7,HFET
402221:11541,1344:1344,03/23/26 01:29:04,STABLE BEAMS,6799,0.000508032,0.000490500,63.3,HFET
402221:11541,1345:1345,03/23/26 01:29:27,STABLE BEAMS,6799,0.000512363,0.000494761,63.9,HFET
402221:11541,1346:1346,03/23/26 01:29:50,STABLE BEAMS,6799,0.000511646,0.000493725,63.8,HFET
402221:11541,1347:1347,03/23/26 01:30:13,STABLE BEAMS,6799,0.000509247,0.000491729,63.5,HFET
402221:11541,1348:1348,03/23/26 01:30:37,STABLE BEAMS,6799,0.000511956,0.000493880,63.8,HFET
402221:11541,1349:1349,03/23/26 01:31:00,STABLE BEAMS,6799,0.000515035,0.000489306,64.2,HFET
402221:11541,1350:1350,03/23/26 01:31:23,STABLE BEAMS,6799,0.000511728,0.000493548,63.8,HFET
402221:11541,1351:1351,03/23/26 01:31:47,STABLE BEAMS,6799,0.000511345,0.000492716,63.7,HFET
402221:11541,1352:1352,03/23/26 01:32:10,STABLE BEAMS,6799,0.000510187,0.000492476,63.6,HFET
402221:11541,1353:1353,03/23/26 01:32:33,STABLE BEAMS,6799,0.000510747,0.000493326,63.7,HFET
402221:11541,1354:1354,03/23/26 01:32:57,STABLE BEAMS,6799,0.000509419,0.000491832,63.5,HFET
402221:11541,1355:1355,03/23/26 01:33:20,STABLE BEAMS,6799,0.000506822,0.000490086,63.2,HFET
402221:11541,1356:1356,03/23/26 01:33:43,STABLE BEAMS,6799,0.000515234,0.000497004,64.2,HFET
402221:11541,1357:1357,03/23/26 01:34:07,STABLE BEAMS,6799,0.000515117,0.000496777,64.2,HFET
402221:11541,1358:1358,03/23/26 01:34:30,STABLE BEAMS,6799,0.000510421,0.000492888,63.6,HFET
402221:11541,1359:1359,03/23/26 01:34:53,STABLE BEAMS,6799,0.000509635,0.000492224,63.5,HFET
402221:11541,1360:1360,03/23/26 01:35:16,STABLE BEAMS,6799,0.000508937,0.000490784,63.4,HFET
402221:11541,1361:1361,03/23/26 01:35:40,STABLE BEAMS,6799,0.000515157,0.000496469,64.2,HFET
402221:11541,1362:1362,03/23/26 01:36:03,STABLE BEAMS,6799,0.000513819,0.000488801,64.1,HFET
402221:11541,1363:1363,03/23/26 01:36:26,STABLE BEAMS,6799,0.000513428,0.000496102,64.0,HFET
